id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
,#country+name,#country+iso3,#geo+lat,#geo+lon,,,#event+displacement_type,#total,#affected+displaced,#date+displacement,#date+displacement+start,#date+displacement+end,#date+year,,#event+name,,,#date+event+start,#date+event+end,,,#event+type,#event+subtype,,,,,,,,,#date+created,#description,#meta+url,#cause
189403,Palestine,PSE,32.180759,35.066608,"[32.180759, 35.066608]",Recommended figure,Conflict,total,8,2025-05-06,2025-05-06,2025-05-06,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Qalqilya Governorate, Judea and Samaria, Palestinian Territories","32.180759, 35.066608",District/Zone/Department (ADM2),Origin,,2025-08-09T06:14:39.207837Z,"Palestine: 8 displacements (destroyed housing), 06 May - 06 May. International armed conflict (iac) resulted in a total of 8 people being displaced by housing demolition in Al Funduq on 6 May, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189414,Palestine,PSE,31.505951,35.11739,"[31.505951, 35.11739]",Recommended figure,Conflict,total,49,2025-05-05,2025-05-05,2025-05-05,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Hebron Governorate, Judea and Samaria, Palestinian Territories","31.505951, 35.11739",District/Zone/Department (ADM2),Origin,,2025-08-09T20:40:33.291619Z,"Palestine: 49 displacements (destroyed housing), 05 May - 05 May. A total of 49 people were displaced by housing demolition due to international armed conflict (iac) on 5 May in Khallet Athaba', according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189417,Palestine,PSE,32.30817,35.388741,"[32.30817, 35.388741]",Recommended figure,Conflict,total,7,2025-05-05,2025-05-05,2025-05-05,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Ad-Deir, Tubas Governorate, Judea and Samaria, Palestinian Territories","32.30817, 35.388741",Point,Origin,,2025-08-09T20:49:54.384259Z,"Palestine: 7 displacements (destroyed housing), 05 May - 05 May. A total of 7 people were displaced by housing demolition due to international armed conflict (iac) on 5 May in Ad-Deir, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189406,Palestine,PSE,32.01981,35.34623,"[32.01981, 35.34623]",Recommended figure,Conflict,total,6,2025-05-05,2025-05-05,2025-05-05,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"al Mughayyir, West Bank, Palestinian Territories","32.01981, 35.34623",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-09T06:59:22.635711Z,"Palestine: 6 displacements (destroyed housing), 05 May - 05 May. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 6 people were displaced by housing demolition in al Mughayyir, due to international armed conflict (iac) on 5 May.",https://demolition.ochaopt.org/login.aspx,Conflict
189432,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,4,2025-05-01,2025-05-01,2025-05-01,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Ramallah/Jerusalem, Ma'ale Adumim, West Bank, Palestinian Territories","31.806061, 35.326118",Point,Origin,,2025-08-09T21:26:27.067052Z,"Palestine: 4 displacements (destroyed housing), 01 May - 01 May. A total of 4 people were displaced by housing demolition due to international armed conflict (iac) on 1 May in Al 'Isawiya, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
183406,Palestine,PSE,31.43317,34.37793,"[31.43317, 34.37793]",Recommended figure,Conflict,total,5418,2025-05-06,2025-04-30,2025-05-06,2025,30896,Palestine:  International armed conflict (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Site Management Cluster - Palestine,https://reliefweb.int/report/occupied-palestinian-territory/gaza-population-movement-monitoring-flash-update-29-april-06-may-2025-update-13,"Gaza Strip, Palestinian Territories","31.43317, 34.37793",Point,Origin,Displacement without preventive evacuations reported,2025-05-07T13:23:48.982620Z,"Palestine: 5,418 displacements, 30 April - 06 May. According to the Site Management Cluster - Palestine, a total of 5418 people were displaced in Gaza Strip, Palestinian Territories due to international armed conflict (iac) between 30 April and 6 May.",https://reliefweb.int/report/occupied-palestinian-territory/gaza-population-movement-monitoring-flash-update-29-april-06-may-2025-update-13,Conflict
189280,Palestine,PSE,31.97743,35.011169,"[31.97743, 35.011169]",Recommended figure,Conflict,total,17,2025-04-29,2025-04-29,2025-04-29,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Qibya, West Bank, Palestinian Territories","31.97743, 35.011169",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-08T03:52:51.423587Z,"Palestine: 17 displacements (destroyed housing), 29 April - 29 April. International armed conflict (iac) resulted in a total of 17 people being displaced by housing demolition in Qibya on 29 April, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189389,Palestine,PSE,31.505951,35.11739,"[31.505951, 35.11739]",Recommended figure,Conflict,total,21,2025-04-29,2025-04-29,2025-04-29,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Hebron Governorate, Judea and Samaria, Palestinian Territories","31.505951, 35.11739",District/Zone/Department (ADM2),Origin,,2025-08-09T05:00:44.366082Z,"Palestine: 21 displacements (destroyed housing), 29 April - 29 April. A total of 21 people were displaced by housing demolition due to international armed conflict (iac) on 29 April in Al Ka’abneh -Om Adaraj (Alzoyedeen), according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189291,Palestine,PSE,31.557989,34.97628,"[31.557989, 34.97628]",Recommended figure,Conflict,total,4,2025-04-28,2025-04-28,2025-04-28,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Idhna, Hebron Governorate, Judea and Samaria, Palestinian Territories","31.557989, 34.97628",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-08T05:06:12.700554Z,"Palestine: 4 displacements (destroyed housing), 28 April - 28 April. International armed conflict (iac) resulted in a total of 4 people being displaced by housing demolition in Idhna on 28 April, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189276,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,6,2025-04-28,2025-04-28,2025-04-28,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Ramallah/Jerusalem, Ma'ale Adumim, West Bank, Palestinian Territories","31.806061, 35.326118",Point,Origin,,2025-08-07T21:25:39.390257Z,"Palestine: 6 displacements (destroyed housing), 28 April - 28 April. International armed conflict (iac) resulted in a total of 6 people being displaced by housing demolition in Ras al 'Amud on 28 April, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
183405,Palestine,PSE,31.43317,34.37793,"[31.43317, 34.37793]",Recommended figure,Conflict,total,2611,2025-04-29,2025-04-23,2025-04-29,2025,30896,Palestine:  International armed conflict (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Site Management Cluster - Palestine,https://reliefweb.int/report/occupied-palestinian-territory/population-movement-monitoring-flash-update-april-22-29-2025-update-12,"Gaza Strip, Palestinian Territories","31.43317, 34.37793",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2025-05-07T13:18:02.500760Z,"Palestine: 2,611 displacements, 23 April - 29 April. International armed conflict (iac) resulted in a total of 2611 people being displaced in Gaza Strip, Palestinian Territories on between 23 April and 19 April, according to the Site Management Cluster -Palestine.",https://reliefweb.int/report/occupied-palestinian-territory/population-movement-monitoring-flash-update-april-22-29-2025-update-12,Conflict
189380,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,4,2025-04-23,2025-04-23,2025-04-23,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Ramallah/Jerusalem, Ma'ale Adumim, West Bank, Palestinian Territories","31.806061, 35.326118",Point,Origin,,2025-08-08T20:19:30.097186Z,"Palestine: 4 displacements (destroyed housing), 23 April - 23 April. International armed conflict (iac) resulted in a total of 4 people being displaced by housing demolition in Silwan, on 23 April, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189374,Palestine,PSE,32.10281,35.2243,"[32.10281, 35.2243]",Recommended figure,Conflict,total,6,2025-04-22,2025-04-22,2025-04-22,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Iskaka, West Bank, Palestinian Territories","32.10281, 35.2243",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-08T20:02:23.740578Z,"Palestine: 6 displacements (destroyed housing), 22 April - 22 April. International armed conflict (iac) resulted in a total of 6 people being displaced by housing demolition in Iskaka on 22 April, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189372,Palestine,PSE,31.505951,35.11739,"[31.505951, 35.11739]",Recommended figure,Conflict,total,12,2025-04-22,2025-04-22,2025-04-22,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Hebron Governorate, Judea and Samaria, Palestinian Territories","31.505951, 35.11739",District/Zone/Department (ADM2),Origin,,2025-08-08T19:58:19.417679Z,"Palestine: 12 displacements (destroyed housing), 22 April - 22 April. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 12 people were displaced by housing demolition in Ar Rakeez due to international armed conflict (iac) on 22 April.",https://demolition.ochaopt.org/login.aspx,Conflict
189295,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,2,2025-04-22,2025-04-22,2025-04-22,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Ramallah/Jerusalem, Ma'ale Adumim, West Bank, Palestinian Territories","31.806061, 35.326118",Point,Origin,,2025-08-08T05:19:35.254297Z,"Palestine: 2 displacements (destroyed housing), 22 April - 22 April. A total of 2 people were displaced due to destroyed housing due to international armed conflict (iac) on 22 April in Ar Ram & Dahiyat al Bareed, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189287,Palestine,PSE,31.94561,35.022221,"[31.94561, 35.022221]",Recommended figure,Conflict,total,18,2025-04-21,2025-04-21,2025-04-21,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Ni'lin, West Bank, Palestinian Territories","31.94561, 35.022221",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-08T05:00:07.904019Z,"Palestine: 18 displacements (destroyed housing), 21 April - 21 April. International armed conflict (iac) resulted in a total of 18 people being displaced by housing demolition in Ni'lin on 21 April, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
183234,Palestine,PSE,31.46242,34.27496,"[31.46242, 34.27496]",Recommended figure,Conflict,total,1590,2025-04-22,2025-04-16,2025-04-22,2025,30896,Palestine:  International armed conflict (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Site Management Cluster - Palestine,https://reliefweb.int/report/occupied-palestinian-territory/population-movement-monitoring-flash-update-april-15-22-2025-update-11,"Gaza Strip, Palestinian Territories","31.46242, 34.27496",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2025-04-30T14:28:18.139160Z,"Palestine: 1,590 displacements, 16 April - 22 April. According to the Site Management Cluster - Palestine, a total of 1590 people were displaced in the Gaza Strip, due to international armed conflict (iac) between 16 April and 22 April.",https://reliefweb.int/report/occupied-palestinian-territory/population-movement-monitoring-flash-update-april-15-22-2025-update-11,Conflict
189393,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,3,2025-04-14,2025-04-14,2025-04-14,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Ramallah/Jerusalem, Ma'ale Adumim, West Bank, Palestinian Territories","31.806061, 35.326118",Point,Origin,,2025-08-09T05:09:06.747044Z,"Palestine: 3 displacements (destroyed housing), 14 April - 14 April. A total of 3 people were displaced by housing demolition due to international armed conflict (iac) on 14 April in Al 'Isawiya, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
182588,Palestine,PSE,31.43317,34.37793,"[31.43317, 34.37793]",Recommended figure,Conflict,total,17521,2025-04-15,2025-04-10,2025-04-15,2025,30896,Palestine:  International armed conflict (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Site Management Cluster - Palestine,https://reliefweb.int/report/occupied-palestinian-territory/population-movement-monitoring-flash-update-april-09-15-2025-update-10,"Gaza Strip,, Gaza Strip, Palestinian Territories","31.43317, 34.37793",Point,Origin,Displacement without preventive evacuations reported,2025-04-17T09:05:31.256666Z,"Palestine: 17,521 displacements, 10 April - 15 April. According to the Site Management Cluster - Palestine, a total of 17,521 people were displaced in the Gaza Strip, due to international armed conflict (iac) between 10 April and 15 April",https://reliefweb.int/report/occupied-palestinian-territory/population-movement-monitoring-flash-update-april-09-15-2025-update-10,Conflict
189282,Palestine,PSE,31.505951,35.11739,"[31.505951, 35.11739]",Recommended figure,Conflict,total,7,2025-04-10,2025-04-10,2025-04-10,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Hebron Governorate, Judea and Samaria, Palestinian Territories","31.505951, 35.11739",District/Zone/Department (ADM2),Origin,,2025-08-08T03:52:51.541301Z,"Palestine: 7 displacements (destroyed housing), 10 April - 10 April. A total of 7 people were displaced by housing demolition due to international armed conflict (iac) on 10 April in Ar Rihiya, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189302,Palestine,PSE,32.27467,35.08371,"[32.27467, 35.08371]",Recommended figure,Conflict,total,2,2025-04-10,2025-04-10,2025-04-10,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Shufa, West Bank, Palestinian Territories","32.27467, 35.08371",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-08T05:43:00.796104Z,"Palestine: 2 displacements (destroyed housing), 10 April - 10 April. A total of 2 people were displaced by housing demolition due to international armed conflict (iac) on 10 April in Shufa, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189289,Palestine,PSE,32.31115,35.02755,"[32.31115, 35.02755]",Recommended figure,Conflict,total,2,2025-04-10,2025-04-10,2025-04-10,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Tulkarm, Tulkarm Governorate, Judea and Samaria, Palestinian Territories","32.31115, 35.02755",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-08T05:00:08.002118Z,"Palestine: 2 displacements (destroyed housing), 10 April - 10 April. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 2 people were displaced by housing demolition in Tulkarm due to international armed conflict (iac) on 10 April.",https://demolition.ochaopt.org/login.aspx,Conflict
182794,Palestine,PSE,31.707121,35.206589,"[31.707121, 35.206589]",Recommended figure,Conflict,total,32,2025-04-09,2025-04-09,2025-04-09,2025,31118,Palestine: Communal violence - Bethlehem - 09/04/2025,,,2025-04-09,2025-04-09,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://reliefweb.int/report/occupied-palestinian-territory/humanitarian-situation-update-281-west-bank-enar,"Bethlehem, West Bank, Palestinian Territories","31.707121, 35.206589",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-04-23T11:49:29.779554Z,"Palestine: 32 displacements, 09 April - 09 April. Communal violence resulted in a total of 32 people being displaced in Bethlehem, West Bank, Palestinian Territories on 9 April, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://reliefweb.int/report/occupied-palestinian-territory/humanitarian-situation-update-281-west-bank-enar,Conflict
189286,Palestine,PSE,31.806061,35.326118,"[31.806061, 35.326118]",Recommended figure,Conflict,total,8,2025-04-09,2025-04-09,2025-04-09,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Ramallah/Jerusalem, Ma'ale Adumim, West Bank, Palestinian Territories","31.806061, 35.326118",Point,Origin,,2025-08-08T04:03:28.399966Z,"Palestine: 8 displacements (destroyed housing), 09 April - 09 April. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 8 people were displaced by housing demolition in Beit Safafa due to international armed conflict (iac) on 9 April.",https://demolition.ochaopt.org/login.aspx,Conflict
189376,Palestine,PSE,31.916759,35.122238,"[31.916759, 35.122238]",Recommended figure,Conflict,total,5,2025-04-09,2025-04-09,2025-04-09,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Deir Ibzi, West Bank, Palestinian Territories","31.916759, 35.122238",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-08T20:09:17.276005Z,"Palestine: 5 displacements (destroyed housing), 09 April - 09 April. A total of 5 people were displaced by housing demolition due to international armed conflict (iac) on 9 April in Deir Ibzi, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189299,Palestine,PSE,32.07196,35.098782,"[32.07196, 35.098782]",Recommended figure,Conflict,total,16,2025-04-08,2025-04-08,2025-04-08,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Bruqin, West Bank, Palestinian Territories","32.07196, 35.098782",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-08T05:35:38.395026Z,"Palestine: 16 displacements (destroyed housing), 08 April - 08 April. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 16 people were displaced by housing demolition in Bruqin, due to international armed conflict (iac) on 8 April.",https://demolition.ochaopt.org/login.aspx,Conflict
189378,Palestine,PSE,32.227291,35.242561,"[32.227291, 35.242561]",Recommended figure,Conflict,total,9,2025-04-08,2025-04-08,2025-04-08,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Nablus, Nablus Governorate, Judea and Samaria, Palestinian Territories","32.227291, 35.242561",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-08T20:09:17.389109Z,"Palestine: 9 displacements (destroyed housing), 08 April - 08 April. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 9 people were displaced by housing demolition in Nablus, due to international armed conflict (iac) on 8 April.",https://demolition.ochaopt.org/login.aspx,Conflict
189383,Palestine,PSE,31.399111,35.066959,"[31.399111, 35.066959]",Recommended figure,Conflict,total,7,2025-04-08,2025-04-08,2025-04-08,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"As Samu', Hebron Governorate, Judea and Samaria, Palestinian Territories","31.399111, 35.066959",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-09T04:42:19.830642Z,"Palestine: 7 displacements (destroyed housing), 08 April - 08 April. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 7 people were displaced by housing demolition in As Samu', due to international armed conflict (iac) on 8 April.",https://demolition.ochaopt.org/login.aspx,Conflict
189387,Palestine,PSE,32.227291,35.242561,"[32.227291, 35.242561]",Recommended figure,Conflict,total,10,2025-04-08,2025-04-08,2025-04-08,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Nablus, Nablus Governorate, Judea and Samaria, Palestinian Territories","32.227291, 35.242561",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-09T04:50:25.327445Z,"Palestine: 10 displacements (destroyed housing), 08 April - 08 April. A total of 10 people were displaced by housing demolition due to international armed conflict (iac) on 8 April in Nablus, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
189391,Palestine,PSE,31.707121,35.206589,"[31.707121, 35.206589]",Recommended figure,Conflict,total,2,2025-04-08,2025-04-08,2025-04-08,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Bethlehem, West Bank, Palestinian Territories","31.707121, 35.206589",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-09T05:05:29.071259Z,"Palestine: 2 displacements (destroyed housing), 08 April - 08 April. According to Office for the Coordination of Humanitarian Affairs (OCHA), a total of 2 people were displaced by housing demolition in Wadi Fukin, due to international armed conflict (iac) on 8 April.",https://demolition.ochaopt.org/login.aspx,Conflict
182203,Palestine,PSE,31.43317,34.37793,"[31.43317, 34.37793]",Recommended figure,Conflict,total,11743,2025-04-09,2025-04-07,2025-04-09,2025,30896,Palestine:  International armed conflict (IAC) (Hostilities Gaza/Israel) - Gaza Strip - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Site Management Cluster - Palestine,https://reliefweb.int/report/occupied-palestinian-territory/population-movement-monitoring-flash-update-april-06-09-2025-update-9,"Gaza Strip,  Gaza Strip, Palestinian Territories","31.43317, 34.37793",Point,Origin,Displacement without preventive evacuations reported,2025-04-11T12:11:11.998894Z,"Palestine: 11,743 displacements, 07 April - 09 April. According to the Site Management Cluster - Palestine, a total of 11,743 people were displaced in the Gaza Strip, due to international armed conflict (iac) between 7 April and 9 April",https://reliefweb.int/report/occupied-palestinian-territory/population-movement-monitoring-flash-update-april-06-09-2025-update-9,Conflict
189382,Palestine,PSE,32.286011,35.023369,"[32.286011, 35.023369]",Recommended figure,Conflict,total,6,2025-04-07,2025-04-07,2025-04-07,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Far'un, West Bank, Palestinian Territories","32.286011, 35.023369",County/City/town/Village/Woreda (ADM3),Origin,,2025-08-09T04:42:19.760851Z,"Palestine: 6 displacements (destroyed housing), 07 April - 07 April. International armed conflict (iac) resulted in a total of 6 people being displaced by housing demolition in Far'un, on 7 April, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
182800,Palestine,PSE,32.447129333333336,35.27217366666667,"[32.447129333333336, 35.27217366666667]",Recommended figure,Conflict,approximately,1923,2025-04-12,2025-04-06,2025-04-12,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Local Authorities; Office for the Coordination of Humanitarian Affairs (OCHA),https://reliefweb.int/report/occupied-palestinian-territory/humanitarian-situation-update-281-west-bank-enar,"Al-Hadaf, Jenin Governorate, Judea and Samaria, Palestinian Territories; Al-Jabriat, Jenin Governorate, Judea and Samaria, Palestinian Territories; Jenin Governorate, Judea and Samaria, Palestinian Territories","32.462318, 35.278709; 32.452888, 35.282452; 32.426182, 35.25536",Point; Point; District/Zone/Department (ADM2),Origin; Origin; Origin,Displacement without preventive evacuations reported,2025-04-23T12:51:28.683071Z,"Palestine: 1,923 displacements, 06 April - 12 April. A total of 380 households were displaced due to international armed conflict (iac) on 6 April in Hadaf, Jabriyat, and Khallet Souha neighbourhoods in Jenin Governorate according to Office for the Coordination of Humanitarian Affairs (OCHA) and local authorities.",https://reliefweb.int/report/occupied-palestinian-territory/humanitarian-situation-update-281-west-bank-enar,Conflict
189293,Palestine,PSE,32.294868,35.440121,"[32.294868, 35.440121]",Recommended figure,Conflict,total,33,2025-04-06,2025-04-06,2025-04-06,2025,31145,Palestine: International armed conflict (IAC) - West Bank - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),https://demolition.ochaopt.org/login.aspx,"Tubas Governorate, Judea and Samaria, Palestinian Territories","32.294868, 35.440121",District/Zone/Department (ADM2),Origin,,2025-08-08T05:13:07.824788Z,"Palestine: 33 displacements (destroyed housing), 06 April - 06 April. International armed conflict (iac) resulted in a total of 33 people being displaced by housing demolition in Khirbet ar Ras al Ahmar on 6 April, according to Office for the Coordination of Humanitarian Affairs (OCHA).",https://demolition.ochaopt.org/login.aspx,Conflict
